file,line,method,discovery_reason,status,text
sim/game_state.gd,129,<file>,declared_gap,UNREVIEWED,"# Sudan cards in play (drawn, not yet consumed): each {id, days_left, ...}."
sim/game_state.gd,796,setup_new_run,visual_literal,UNREVIEWED,world_position_ratio = 0.5
sim/game_state.gd,1938,schedule_delay,visual_literal,UNREVIEWED,"var delay_round := maxi(int(payload.get(""round"", 0)), 0)"
sim/global_extensions.gd,49,refresh_quest,empty_body,UNREVIEWED,pass
sim/global_state.gd,20,<file>,constant,UNREVIEWED,const ROLLBACK_NONE := 0
sim/global_state.gd,21,<file>,constant,UNREVIEWED,const ROLLBACK_TO_BEGIN := 1
sim/global_state.gd,22,<file>,constant,UNREVIEWED,const ROLLBACK_TO_PREV_END := 2
sim/global_state.gd,23,<file>,constant,UNREVIEWED,const ROLLBACK_TO_PREV_BEGIN := 3
sim/original_save_importer.gd,26,<file>,constant,UNREVIEWED,const SUDAN_ID_MIN := 2010001
sim/original_save_importer.gd,27,<file>,constant,UNREVIEWED,const SUDAN_ID_MAX := 2010016
sim/original_save_importer.gd,28,<file>,constant,UNREVIEWED,const GOLD_CARD_ID := 2000029
sim/original_save_importer.gd,417,summary_markdown,declared_gap,UNREVIEWED,"lines.append(""\n## 近似（%d 项，防静默）\n"" % report[""approximated""].size())"
sim/over_record_store.gd,14,<file>,constant,UNREVIEWED,const MAX_VISIBLE_RECORDS := 200
sim/result.gd,369,_apply_key,visual_literal,UNREVIEWED,# delay_off: value 1 clears every delay op; explicit ids remove by id.
sim/result.gd,916,_apply_copy_slot,declared_gap,UNREVIEWED,# clones runtime tags onto the copy is not yet source-confirmed; this clone
sim/save_system.gd,12,<file>,constant,UNREVIEWED,const SAVE_VERSION := 8
sim/save_system.gd,18,<file>,constant,UNREVIEWED,const MIN_LOADABLE_SAVE_VERSION := 5
sim/save_system.gd,22,<file>,constant,UNREVIEWED,const MAX_USER_ARCHIVE_COUNT := 50
sim/save_system.gd,188,deserialize,visual_literal,UNREVIEWED,"state.world_position_ratio = clampf(float(data.get(""world_position_ratio"", 0.5)), 0.04, 0.96)"
core/counter.gd,14,<file>,constant,UNREVIEWED,const SPECIAL_NONNEG_ID := 0x6c5667
core/scope_filter.gd,22,<file>,constant,UNREVIEWED,const Friend := 2
core/scope_filter.gd,23,<file>,constant,UNREVIEWED,const Enemy := 4
core/scope_filter.gd,24,<file>,constant,UNREVIEWED,const All := 6
core/scope_filter.gd,25,<file>,constant,UNREVIEWED,const Self := 8
core/scope_filter.gd,26,<file>,constant,UNREVIEWED,const Parent := 16
core/scope_filter.gd,28,<file>,constant,UNREVIEWED,const FLAG_CARD_ID := 0x40000000
core/scope_filter.gd,29,<file>,constant,UNREVIEWED,const FLAG_NOT_CARD := 0x20000000
core/scope_filter.gd,30,<file>,constant,UNREVIEWED,const FLAG_TAG := 0x80000000
